id,product_id,invoice_number,sale_date,quantity_sold,selling_price,discount,total_amount
17820,31,INV-005941,2025-09-11,8,57.04,0,456.32
17821,32,INV-008911,2025-09-11,6,62.35,0,374.1
17822,33,INV-003565,2025-09-11,27,20.0,15,459.0
17823,34,INV-005942,2025-09-11,19,31.56,0,599.64
17824,35,INV-004457,2025-09-11,14,38.14,0,533.96
17825,36,INV-004457,2025-09-11,19,21.67,10,370.56
17826,37,INV-004457,2025-09-11,16,22.01,0,352.16
17827,38,INV-004457,2025-09-11,14,27.89,0,390.46
17828,39,INV-004458,2025-09-11,10,85.24,0,852.4
17829,41,INV-003566,2025-09-11,18,40.67,0,732.06
17830,42,INV-005944,2025-09-11,10,69.07,15,587.09
17831,43,INV-005944,2025-09-11,7,239.15,0,1674.05
17832,44,INV-004459,2025-09-11,7,327.56,5,2178.27
17833,45,INV-003567,2025-09-11,11,113.58,0,1249.38
17834,46,INV-003567,2025-09-11,5,182.4,0,912.0
17835,47,INV-003568,2025-09-11,4,304.91,10,1097.68
17836,48,INV-004460,2025-09-11,11,246.84,0,2715.24
17837,49,INV-008919,2025-09-11,5,570.69,0,2853.45
17838,50,INV-005947,2025-09-11,8,171.32,15,1164.98
17839,51,INV-003568,2025-09-11,10,169.36,0,1693.6
17840,52,INV-005947,2025-09-11,12,112.8,0,1353.6
17841,53,INV-008921,2025-09-11,5,80.71,0,403.55
17842,54,INV-003569,2025-09-11,4,169.11,0,676.44
17843,55,INV-004461,2025-09-11,11,33.86,0,372.46
17844,56,INV-005949,2025-09-11,11,30.46,0,335.06
17845,57,INV-004462,2025-09-11,9,58.81,0,529.29
17846,58,INV-008924,2025-09-11,5,118.04,0,590.2
17847,59,INV-008924,2025-09-11,4,141.18,20,451.78
17848,60,INV-004463,2025-09-11,6,160.21,0,961.26
17849,61,INV-005950,2025-09-11,3,48.28,0,144.84
17850,62,INV-004463,2025-09-11,8,166.3,5,1263.88
17851,63,INV-008926,2025-09-11,6,116.38,15,593.54
17852,64,INV-008927,2025-09-11,5,122.98,10,553.41
17853,65,INV-004464,2025-09-11,7,89.05,5,592.18
17854,66,INV-005952,2025-09-11,7,98.06,0,686.42
17855,67,INV-004464,2025-09-11,4,72.35,0,289.4
17856,68,INV-004465,2025-09-11,4,56.9,0,227.6
17857,69,INV-005953,2025-09-11,4,47.23,0,188.92
17858,70,INV-005953,2025-09-11,3,23.93,20,57.43
17859,1,INV-004465,2025-09-12,23,32.39,0,744.97
17860,2,INV-003573,2025-09-12,17,27.81,5,449.13
17861,3,INV-003573,2025-09-12,16,30.54,0,488.64
17862,4,INV-005955,2025-09-12,21,47.64,0,1000.44
17863,5,INV-008932,2025-09-12,19,46.18,20,701.94
17864,6,INV-004467,2025-09-12,11,55.58,20,489.1
17865,7,INV-004467,2025-09-12,9,37.54,0,337.86
17866,8,INV-005956,2025-09-12,7,41.57,15,247.34
17867,9,INV-004467,2025-09-12,6,60.78,0,364.68
17868,10,INV-005957,2025-09-12,13,35.87,0,466.31
17869,11,INV-004468,2025-09-12,9,57.16,0,514.44
17870,12,INV-004468,2025-09-12,4,71.17,0,284.68
17871,13,INV-004468,2025-09-12,17,42.29,0,718.93
17872,14,INV-005958,2025-09-12,18,42.72,0,768.96
17873,15,INV-003575,2025-09-12,19,41.83,0,794.77
17874,16,INV-008938,2025-09-12,12,41.75,0,501.0
17875,17,INV-008938,2025-09-12,17,44.67,0,759.39
17876,18,INV-005959,2025-09-12,6,121.9,0,731.4
17877,19,INV-005960,2025-09-12,9,116.57,0,1049.13
17878,20,INV-005960,2025-09-12,8,124.21,5,944.0
17879,21,INV-003576,2025-09-12,36,19.6,0,705.6
17880,22,INV-004471,2025-09-12,7,309.48,0,2166.36
17881,23,INV-004471,2025-09-12,15,277.68,0,4165.2
17882,24,INV-003577,2025-09-12,10,584.7,20,4677.6
17883,25,INV-004471,2025-09-12,15,168.59,10,2275.97
17884,26,INV-005962,2025-09-12,19,26.0,0,494.0
17885,27,INV-008943,2025-09-12,7,732.74,0,5129.18
17886,28,INV-008944,2025-09-12,17,47.36,20,644.1
17887,29,INV-005963,2025-09-12,12,167.26,0,2007.12
17888,30,INV-004473,2025-09-12,12,154.63,10,1670.0
17889,31,INV-003578,2025-09-12,8,57.14,0,457.12
17890,32,INV-003579,2025-09-12,8,61.52,5,467.55
17891,33,INV-003579,2025-09-12,32,19.75,20,505.6
17892,34,INV-005965,2025-09-12,19,32.47,0,616.93
17893,35,INV-008947,2025-09-12,17,38.16,0,648.72
17894,36,INV-003579,2025-09-12,18,22.24,0,400.32
17895,37,INV-005966,2025-09-12,17,21.78,0,370.26
17896,38,INV-003580,2025-09-12,12,27.83,0,333.96
17897,39,INV-005966,2025-09-12,11,85.75,15,801.76
17898,40,INV-005967,2025-09-12,2,476.0,0,952.0
17899,41,INV-004475,2025-09-12,15,40.54,0,608.1
17900,42,INV-005967,2025-09-12,9,68.81,0,619.29
17901,43,INV-005968,2025-09-12,9,230.7,0,2076.3
17902,44,INV-004476,2025-09-12,6,335.15,0,2010.9
17903,45,INV-003581,2025-09-12,11,116.65,0,1283.15
17904,46,INV-003581,2025-09-12,5,180.35,0,901.75
17905,47,INV-005969,2025-09-12,4,300.37,0,1201.48
17906,48,INV-008954,2025-09-12,9,247.89,0,2231.01
17907,49,INV-003582,2025-09-12,6,555.59,0,3333.54
17908,50,INV-008955,2025-09-12,8,167.26,15,1137.37
17909,51,INV-008955,2025-09-12,9,168.62,0,1517.58
17910,52,INV-004478,2025-09-12,11,116.28,0,1279.08
17911,53,INV-003583,2025-09-12,5,81.03,0,405.15
17912,54,INV-005971,2025-09-12,4,173.37,0,693.48
17913,55,INV-008957,2025-09-12,12,33.76,0,405.12
17914,56,INV-004479,2025-09-12,9,30.22,0,271.98
17915,57,INV-008958,2025-09-12,9,58.26,0,524.34
17916,58,INV-004480,2025-09-12,5,118.63,15,504.18
17917,59,INV-003584,2025-09-12,3,139.23,10,375.92
17918,60,INV-004480,2025-09-12,6,158.02,0,948.12
17919,61,INV-003584,2025-09-12,3,47.4,10,127.98
17920,62,INV-004481,2025-09-12,7,163.77,10,1031.75
17921,63,INV-005974,2025-09-12,6,113.28,0,679.68
17922,64,INV-005975,2025-09-12,5,124.75,0,623.75
17923,65,INV-008962,2025-09-12,7,90.25,0,631.75
17924,66,INV-005975,2025-09-12,8,100.96,0,807.68
17925,67,INV-008963,2025-09-12,4,71.65,0,286.6
17926,68,INV-005976,2025-09-12,5,56.93,0,284.65
17927,69,INV-004482,2025-09-12,4,47.51,0,190.04
17928,70,INV-005977,2025-09-12,3,23.59,0,70.77
17929,1,INV-004483,2025-09-13,29,32.02,0,928.58
17930,2,INV-003587,2025-09-13,24,27.54,0,660.96
17931,3,INV-003587,2025-09-13,23,30.25,0,695.75
17932,4,INV-005978,2025-09-13,40,47.38,0,1895.2
17933,5,INV-004484,2025-09-13,21,46.07,0,967.47
17934,6,INV-004484,2025-09-13,14,53.95,5,717.53
17935,7,INV-004484,2025-09-13,14,37.67,0,527.38
17936,8,INV-008969,2025-09-13,9,41.99,20,302.33
17937,9,INV-004485,2025-09-13,8,62.17,0,497.36
17938,10,INV-005980,2025-09-13,24,35.42,0,850.08
17939,11,INV-003588,2025-09-13,14,58.89,0,824.46
17940,12,INV-003589,2025-09-13,8,70.59,0,564.72
17941,13,INV-005981,2025-09-13,26,42.36,0,1101.36
17942,14,INV-003589,2025-09-13,22,42.25,0,929.5
17943,15,INV-004486,2025-09-13,27,42.06,0,1135.62
17944,16,INV-008973,2025-09-13,20,42.0,0,840.0
17945,17,INV-008973,2025-09-13,24,43.62,0,1046.88
17946,18,INV-004487,2025-09-13,7,120.27,0,841.89
17947,19,INV-005983,2025-09-13,11,116.0,0,1276.0
17948,20,INV-005983,2025-09-13,9,124.47,0,1120.23
17949,21,INV-004488,2025-09-13,40,19.86,0,794.4
17950,22,INV-004488,2025-09-13,8,310.34,0,2482.72
17951,23,INV-003591,2025-09-13,18,270.22,15,4134.37
17952,24,INV-005985,2025-09-13,10,598.71,0,5987.1
17953,25,INV-004489,2025-09-13,20,169.93,10,3058.74
17954,26,INV-008978,2025-09-13,22,25.82,5,539.64
17955,27,INV-003592,2025-09-13,9,733.66,0,6602.94
17956,28,INV-005986,2025-09-13,16,48.04,0,768.64
17957,29,INV-008979,2025-09-13,15,166.59,0,2498.85
17958,30,INV-005987,2025-09-13,11,154.74,0,1702.14
17959,31,INV-008980,2025-09-13,8,57.12,0,456.96
17960,32,INV-005987,2025-09-13,8,62.27,0,498.16
17961,33,INV-003593,2025-09-13,36,20.13,0,724.68
17962,34,INV-008982,2025-09-13,32,31.69,0,1014.08
17963,35,INV-008982,2025-09-13,21,38.11,0,800.31
17964,36,INV-004492,2025-09-13,27,22.28,0,601.56
17965,37,INV-003594,2025-09-13,25,22.44,0,561.0
17966,38,INV-005989,2025-09-13,21,27.66,10,522.77
17967,39,INV-004492,2025-09-13,11,84.63,20,744.74
17968,40,INV-008985,2025-09-13,2,489.42,0,978.84
17969,41,INV-003594,2025-09-13,15,40.73,0,610.95
17970,42,INV-004493,2025-09-13,11,67.7,0,744.7
17971,43,INV-008986,2025-09-13,9,235.89,10,1910.71
17972,44,INV-008987,2025-09-13,7,334.13,0,2338.91
17973,45,INV-004494,2025-09-13,10,115.69,5,1099.05
17974,46,INV-003595,2025-09-13,6,178.66,0,1071.96
17975,47,INV-005992,2025-09-13,4,303.8,20,972.16
17976,48,INV-003596,2025-09-13,10,245.16,0,2451.6
17977,49,INV-008989,2025-09-13,6,559.16,5,3187.21
17978,50,INV-003596,2025-09-13,9,168.74,0,1518.66
17979,51,INV-008990,2025-09-13,10,168.22,0,1682.2
17980,52,INV-004496,2025-09-13,14,114.15,0,1598.1
17981,53,INV-008991,2025-09-13,5,80.35,0,401.75
17982,54,INV-008992,2025-09-13,4,170.68,0,682.72
17983,55,INV-003597,2025-09-13,10,34.42,0,344.2
17984,56,INV-004497,2025-09-13,11,29.91,0,329.01
17985,57,INV-003598,2025-09-13,10,57.99,0,579.9
17986,58,INV-003598,2025-09-13,6,119.28,20,572.54
17987,59,INV-004497,2025-09-13,4,137.61,0,550.44
17988,60,INV-005997,2025-09-13,7,161.68,0,1131.76
17989,61,INV-005997,2025-09-13,3,47.73,0,143.19
17990,62,INV-008996,2025-09-13,12,167.5,10,1809.0
17991,63,INV-008996,2025-09-13,8,113.78,0,910.24
17992,64,INV-008997,2025-09-13,10,125.24,0,1252.4
17993,65,INV-008997,2025-09-13,8,88.3,0,706.4
17994,66,INV-004499,2025-09-13,11,97.29,0,1070.19
17995,67,INV-008998,2025-09-13,4,71.14,0,284.56
17996,68,INV-005999,2025-09-13,5,57.76,0,288.8
17997,69,INV-004500,2025-09-13,4,47.58,20,152.26
17998,70,INV-009000,2025-09-13,3,23.79,0,71.37
17999,1,INV-003600,2025-09-14,31,32.6,0,1010.6
18000,2,INV-006001,2025-09-14,27,27.87,0,752.49
18001,3,INV-006001,2025-09-14,26,29.73,0,772.98
18002,4,INV-006001,2025-09-14,33,48.35,0,1595.55
18003,5,INV-009002,2025-09-14,27,45.42,0,1226.34
18004,6,INV-009003,2025-09-14,17,54.68,0,929.56
18005,7,INV-009003,2025-09-14,15,37.9,0,568.5
18006,8,INV-004502,2025-09-14,12,42.73,0,512.76
18007,9,INV-009004,2025-09-14,8,61.53,0,492.24
18008,10,INV-003602,2025-09-14,25,36.05,0,901.25
18009,11,INV-006004,2025-09-14,13,57.47,0,747.11
18010,12,INV-006004,2025-09-14,9,70.97,15,542.92
18011,13,INV-003603,2025-09-14,38,42.45,0,1613.1
18012,14,INV-004504,2025-09-14,23,41.31,0,950.13
18013,15,INV-009007,2025-09-14,25,41.6,0,1040.0
18014,16,INV-003603,2025-09-14,17,42.48,0,722.16
18015,17,INV-003604,2025-09-14,27,43.26,0,1168.02
18016,18,INV-003604,2025-09-14,9,118.39,0,1065.51
18017,19,INV-003604,2025-09-14,12,116.95,0,1403.4
18018,20,INV-006007,2025-09-14,9,125.58,0,1130.22
18019,21,INV-006007,2025-09-14,48,19.71,15,804.17
18020,22,INV-003605,2025-09-14,6,312.55,0,1875.3
18021,23,INV-003605,2025-09-14,16,280.29,10,4036.18
18022,24,INV-003605,2025-09-14,12,595.89,0,7150.68
18023,25,INV-009012,2025-09-14,19,168.16,0,3195.04
18024,26,INV-006009,2025-09-14,18,26.27,15,401.93
18025,27,INV-006009,2025-09-14,8,740.83,0,5926.64
18026,28,INV-009014,2025-09-14,17,47.18,0,802.06
18027,29,INV-009014,2025-09-14,13,163.94,0,2131.22
18028,30,INV-004508,2025-09-14,13,154.38,0,2006.94
18029,31,INV-009015,2025-09-14,7,57.36,10,361.37
18030,32,INV-004508,2025-09-14,6,61.9,0,371.4
18031,33,INV-003607,2025-09-14,36,20.12,0,724.32
18032,34,INV-004509,2025-09-14,27,32.43,0,875.61
18033,35,INV-009017,2025-09-14,18,38.3,0,689.4
18034,36,INV-006012,2025-09-14,32,22.39,0,716.48
18035,37,INV-009018,2025-09-14,28,22.4,0,627.2
18036,38,INV-003608,2025-09-14,21,27.85,15,497.12
18037,39,INV-006013,2025-09-14,11,84.66,15,791.57
18038,40,INV-003608,2025-09-14,3,479.43,0,1438.29
18039,41,INV-004510,2025-09-14,15,40.78,0,611.7
18040,42,INV-004511,2025-09-14,10,67.21,0,672.1
18041,43,INV-003609,2025-09-14,11,237.37,0,2611.07
18042,44,INV-006015,2025-09-14,8,331.38,20,2120.83
18043,45,INV-009022,2025-09-14,12,114.05,15,1163.31
18044,46,INV-009023,2025-09-14,5,177.9,0,889.5
18045,47,INV-009023,2025-09-14,5,310.71,0,1553.55
18046,48,INV-003610,2025-09-14,12,253.02,0,3036.24
18047,49,INV-004512,2025-09-14,6,566.49,20,2719.15
18048,50,INV-004513,2025-09-14,9,169.89,0,1529.01
18049,51,INV-003610,2025-09-14,11,166.98,15,1561.26
18050,52,INV-004513,2025-09-14,14,113.43,0,1588.02
18051,53,INV-003611,2025-09-14,5,80.97,0,404.85
18052,54,INV-009027,2025-09-14,4,173.53,0,694.12
18053,55,INV-003611,2025-09-14,11,33.46,0,368.06
18054,56,INV-004514,2025-09-14,11,30.09,0,330.99
18055,57,INV-004514,2025-09-14,10,58.47,0,584.7
18056,58,INV-004515,2025-09-14,5,120.06,20,480.24
18057,59,INV-006020,2025-09-14,4,142.65,0,570.6
18058,60,INV-006020,2025-09-14,5,159.72,0,798.6
18059,61,INV-006020,2025-09-14,3,48.35,10,130.55
18060,62,INV-003613,2025-09-14,13,165.86,10,1940.56
18061,63,INV-006021,2025-09-14,9,115.55,0,1039.95
18062,64,INV-006021,2025-09-14,8,124.8,0,998.4
18063,65,INV-006022,2025-09-14,9,88.42,0,795.78
18064,66,INV-009033,2025-09-14,10,100.33,5,953.13
18065,67,INV-009033,2025-09-14,4,71.72,15,243.85
18066,68,INV-003614,2025-09-14,5,58.71,0,293.55
18067,69,INV-009034,2025-09-14,4,48.61,10,175.0
18068,70,INV-004518,2025-09-14,3,24.02,0,72.06
18069,1,INV-009035,2025-09-15,22,31.43,0,691.46
18070,2,INV-006024,2025-09-15,17,27.76,0,471.92
18071,3,INV-004518,2025-09-15,19,29.54,0,561.26
18072,4,INV-003615,2025-09-15,26,48.67,0,1265.42
18073,5,INV-004519,2025-09-15,21,45.27,0,950.67
18074,6,INV-003615,2025-09-15,14,54.24,20,607.49
18075,7,INV-006026,2025-09-15,10,38.41,0,384.1
18076,8,INV-003616,2025-09-15,8,42.61,15,289.75
18077,9,INV-009039,2025-09-15,7,62.41,0,436.87
18078,10,INV-003616,2025-09-15,14,36.52,0,511.28
18079,11,INV-004520,2025-09-15,8,58.92,0,471.36
18080,12,INV-009041,2025-09-15,4,71.15,0,284.6
18081,13,INV-006028,2025-09-15,20,42.17,0,843.4
18082,14,INV-006028,2025-09-15,16,42.06,20,538.37
18083,15,INV-004521,2025-09-15,19,42.53,0,808.07
18084,16,INV-003617,2025-09-15,12,42.79,0,513.48
18085,17,INV-003618,2025-09-15,15,43.3,0,649.5
18086,18,INV-004522,2025-09-15,5,119.31,0,596.55
18087,19,INV-003618,2025-09-15,10,113.75,0,1137.5
18088,20,INV-009045,2025-09-15,7,125.87,5,837.04
18089,21,INV-003618,2025-09-15,36,20.35,5,695.97
18090,22,INV-009046,2025-09-15,6,307.72,0,1846.32
18091,23,INV-006031,2025-09-15,13,277.03,0,3601.39
18092,24,INV-009047,2025-09-15,9,606.22,0,5455.98
18093,25,INV-003619,2025-09-15,16,165.67,0,2650.72
18094,26,INV-003619,2025-09-15,21,26.37,0,553.77
18095,27,INV-009048,2025-09-15,9,745.74,0,6711.66
18096,28,INV-006033,2025-09-15,17,48.13,0,818.21
18097,29,INV-003620,2025-09-15,14,167.8,5,2231.74
18098,30,INV-004525,2025-09-15,10,153.84,0,1538.4
18099,31,INV-009050,2025-09-15,7,58.03,0,406.21
18100,32,INV-004526,2025-09-15,6,62.1,0,372.6
18101,33,INV-004526,2025-09-15,27,19.97,0,539.19
18102,34,INV-006035,2025-09-15,23,32.29,0,742.67
18103,35,INV-009052,2025-09-15,16,38.05,5,578.36
18104,36,INV-004527,2025-09-15,21,22.3,0,468.3
18105,37,INV-006036,2025-09-15,18,21.94,0,394.92
18106,38,INV-003622,2025-09-15,13,28.26,5,349.01
18107,39,INV-003622,2025-09-15,11,84.92,10,840.71
18108,40,INV-003622,2025-09-15,2,470.51,0,941.02
18109,41,INV-004528,2025-09-15,16,39.32,20,503.3
18110,42,INV-004528,2025-09-15,11,67.45,10,667.76
18111,43,INV-009056,2025-09-15,9,235.18,0,2116.62
18112,44,INV-006038,2025-09-15,6,327.0,0,1962.0
18113,45,INV-003623,2025-09-15,11,114.19,0,1256.09
18114,46,INV-009058,2025-09-15,5,178.95,0,894.75
18115,47,INV-004529,2025-09-15,4,308.95,0,1235.8
18116,48,INV-006039,2025-09-15,9,247.48,0,2227.32
18117,49,INV-006040,2025-09-15,7,560.45,0,3923.15
18118,50,INV-009060,2025-09-15,8,168.81,0,1350.48
18119,51,INV-004530,2025-09-15,8,165.92,0,1327.36
18120,52,INV-006041,2025-09-15,11,116.38,0,1280.18
18121,53,INV-006041,2025-09-15,5,80.77,20,323.08
18122,54,INV-009062,2025-09-15,4,173.71,0,694.84
18123,55,INV-003625,2025-09-15,11,34.03,0,374.33
18124,56,INV-004532,2025-09-15,12,30.49,5,347.59
18125,57,INV-009063,2025-09-15,7,58.92,0,412.44
18126,58,INV-009064,2025-09-15,5,122.21,0,611.05
18127,59,INV-006043,2025-09-15,3,140.19,0,420.57
18128,60,INV-009065,2025-09-15,6,161.01,0,966.06
18129,61,INV-004533,2025-09-15,3,47.61,0,142.83
18130,62,INV-003627,2025-09-15,7,164.91,5,1096.65
18131,63,INV-006044,2025-09-15,6,115.3,0,691.8
18132,64,INV-003627,2025-09-15,7,126.13,0,882.91
18133,65,INV-009067,2025-09-15,7,89.12,20,499.07
18134,66,INV-009068,2025-09-15,8,100.66,0,805.28
18135,67,INV-003628,2025-09-15,4,71.64,0,286.56
18136,68,INV-003628,2025-09-15,6,58.15,0,348.9
18137,69,INV-004535,2025-09-15,4,48.05,0,192.2
18138,70,INV-009070,2025-09-15,3,23.85,20,57.24
18139,1,INV-003628,2025-09-16,19,31.54,0,599.26
18140,2,INV-003629,2025-09-16,22,28.48,20,501.25
18141,3,INV-009071,2025-09-16,16,29.79,10,428.98
18142,4,INV-004536,2025-09-16,27,47.15,0,1273.05
18143,5,INV-004536,2025-09-16,20,45.73,15,777.41
18144,6,INV-003629,2025-09-16,11,53.92,5,563.46
18145,7,INV-003630,2025-09-16,11,37.87,0,416.57
18146,8,INV-006049,2025-09-16,8,41.88,0,335.04
18147,9,INV-006050,2025-09-16,6,62.85,0,377.1
18148,10,INV-006050,2025-09-16,12,35.7,0,428.4
18149,11,INV-004538,2025-09-16,9,58.4,5,499.32
18150,12,INV-009076,2025-09-16,4,70.78,0,283.12
18151,13,INV-009076,2025-09-16,22,41.61,10,823.88
18152,14,INV-006051,2025-09-16,21,42.14,0,884.94
18153,15,INV-004539,2025-09-16,17,41.45,0,704.65
18154,16,INV-006052,2025-09-16,15,42.53,0,637.95
18155,17,INV-004539,2025-09-16,18,43.92,0,790.56
18156,18,INV-009079,2025-09-16,5,119.06,0,595.3
18157,19,INV-006053,2025-09-16,8,115.48,0,923.84
18158,20,INV-004540,2025-09-16,8,122.75,5,932.9
18159,21,INV-009080,2025-09-16,34,19.76,0,671.84
18160,22,INV-006054,2025-09-16,7,304.72,5,2026.39
18161,23,INV-006054,2025-09-16,12,271.14,0,3253.68
18162,24,INV-009082,2025-09-16,10,586.92,0,5869.2
18163,25,INV-004541,2025-09-16,15,166.03,0,2490.45
18164,26,INV-003633,2025-09-16,18,25.91,0,466.38
18165,27,INV-003634,2025-09-16,9,729.12,0,6562.08
18166,28,INV-004542,2025-09-16,18,47.04,0,846.72
18167,29,INV-003634,2025-09-16,11,168.03,0,1848.33
18168,30,INV-006057,2025-09-16,10,155.82,0,1558.2
18169,31,INV-006057,2025-09-16,8,58.11,0,464.88
18170,32,INV-003635,2025-09-16,6,61.49,5,350.49
18171,33,INV-009086,2025-09-16,34,19.77,0,672.18
18172,34,INV-003635,2025-09-16,22,31.78,0,699.16
18173,35,INV-003635,2025-09-16,14,38.38,0,537.32
18174,36,INV-003635,2025-09-16,19,22.21,5,400.89
18175,37,INV-003636,2025-09-16,20,21.61,0,432.2
18176,38,INV-006059,2025-09-16,13,27.73,0,360.49
18177,39,INV-006060,2025-09-16,9,84.11,0,756.99
18178,40,INV-004545,2025-09-16,2,476.94,0,953.88
18179,41,INV-004545,2025-09-16,18,39.54,0,711.72
18180,42,INV-003637,2025-09-16,10,66.7,0,667.0
18181,43,INV-009091,2025-09-16,7,231.71,0,1621.97
18182,44,INV-006061,2025-09-16,6,332.44,10,1795.18
18183,45,INV-009092,2025-09-16,9,114.68,0,1032.12
18184,46,INV-004547,2025-09-16,4,176.9,15,601.46
18185,47,INV-006062,2025-09-16,4,304.05,10,1094.58
18186,48,INV-006063,2025-09-16,10,251.03,0,2510.3
18187,49,INV-003638,2025-09-16,6,554.91,0,3329.46
18188,50,INV-009095,2025-09-16,9,167.83,0,1510.47
18189,51,INV-006064,2025-09-16,9,170.28,0,1532.52
18190,52,INV-009096,2025-09-16,11,116.79,0,1284.69
18191,53,INV-004548,2025-09-16,5,79.76,0,398.8
18192,54,INV-004549,2025-09-16,4,169.14,15,575.08
18193,55,INV-006065,2025-09-16,11,34.42,10,340.76
18194,56,INV-009098,2025-09-16,11,30.11,20,264.97
18195,57,INV-006066,2025-09-16,10,57.22,0,572.2
18196,58,INV-003640,2025-09-16,5,118.37,5,562.26
18197,59,INV-009099,2025-09-16,4,138.38,0,553.52
18198,60,INV-003640,2025-09-16,5,161.37,0,806.85
18199,61,INV-004550,2025-09-16,3,48.37,0,145.11
18200,62,INV-006067,2025-09-16,8,164.74,20,1054.34
18201,63,INV-009101,2025-09-16,7,115.07,0,805.49
18202,64,INV-004551,2025-09-16,4,127.31,0,509.24
18203,65,INV-006068,2025-09-16,9,91.03,0,819.27
18204,66,INV-003641,2025-09-16,7,98.8,0,691.6
18205,67,INV-009103,2025-09-16,4,72.62,0,290.48
18206,68,INV-009104,2025-09-16,6,58.36,0,350.16
18207,69,INV-006070,2025-09-16,4,48.01,0,192.04
18208,70,INV-009105,2025-09-16,3,24.3,15,61.97
18209,1,INV-006070,2025-09-17,22,31.43,0,691.46
18210,2,INV-003643,2025-09-17,17,28.1,0,477.7
18211,3,INV-006071,2025-09-17,17,29.8,20,405.28
18212,4,INV-004554,2025-09-17,26,48.21,10,1128.11
18213,5,INV-004554,2025-09-17,16,46.58,0,745.28
18214,6,INV-006072,2025-09-17,11,55.92,15,522.85
18215,7,INV-009108,2025-09-17,11,38.33,0,421.63
18216,8,INV-006073,2025-09-17,8,42.79,5,325.2
18217,9,INV-003644,2025-09-17,6,62.0,0,372.0
18218,10,INV-004555,2025-09-17,14,36.25,5,482.12
18219,11,INV-004555,2025-09-17,9,58.45,0,526.05
18220,12,INV-003645,2025-09-17,4,72.93,10,262.55
18221,13,INV-006074,2025-09-17,19,42.52,0,807.88
18222,14,INV-006075,2025-09-17,18,41.71,20,600.62
18223,15,INV-006075,2025-09-17,18,42.73,0,769.14
18224,16,INV-006075,2025-09-17,16,41.86,0,669.76
18225,17,INV-009113,2025-09-17,15,44.47,0,667.05
18226,18,INV-004557,2025-09-17,5,119.53,10,537.88
18227,19,INV-009114,2025-09-17,10,114.41,5,1086.89
18228,20,INV-009115,2025-09-17,7,122.75,0,859.25
18229,21,INV-009115,2025-09-17,28,19.68,0,551.04
18230,22,INV-009116,2025-09-17,7,305.58,0,2139.06
18231,23,INV-006078,2025-09-17,15,271.56,0,4073.4
18232,24,INV-003647,2025-09-17,9,604.26,0,5438.34
18233,25,INV-003647,2025-09-17,15,166.24,0,2493.6
18234,26,INV-009118,2025-09-17,20,25.91,0,518.2
18235,27,INV-004559,2025-09-17,7,746.04,0,5222.28
18236,28,INV-004560,2025-09-17,18,48.13,20,693.07
18237,29,INV-003648,2025-09-17,11,166.55,15,1557.24
18238,30,INV-004560,2025-09-17,11,157.47,0,1732.17
18239,31,INV-004560,2025-09-17,8,58.11,0,464.88
18240,32,INV-004561,2025-09-17,7,62.21,5,413.7
18241,33,INV-009121,2025-09-17,34,20.08,10,614.45
18242,34,INV-004561,2025-09-17,20,32.52,0,650.4
18243,35,INV-009122,2025-09-17,13,37.9,5,468.06
18244,36,INV-009123,2025-09-17,20,22.03,20,352.48
18245,37,INV-003650,2025-09-17,18,21.96,0,395.28
18246,38,INV-004562,2025-09-17,15,27.6,5,393.3
18247,39,INV-009124,2025-09-17,9,85.95,20,618.84
18248,41,INV-003650,2025-09-17,17,40.37,0,686.29
18249,42,INV-009125,2025-09-17,11,68.5,0,753.5
18250,43,INV-003651,2025-09-17,8,236.7,0,1893.6
18251,44,INV-009126,2025-09-17,5,335.73,0,1678.65
18252,45,INV-004564,2025-09-17,10,116.6,0,1166.0
18253,46,INV-009127,2025-09-17,4,176.8,0,707.2
18254,47,INV-009128,2025-09-17,4,301.17,0,1204.68
18255,48,INV-006086,2025-09-17,10,248.62,0,2486.2
18256,49,INV-009129,2025-09-17,6,551.67,0,3310.02
18257,50,INV-003652,2025-09-17,9,168.77,0,1518.93
18258,51,INV-004565,2025-09-17,8,170.0,0,1360.0
18259,52,INV-006087,2025-09-17,11,114.7,0,1261.7
18260,53,INV-003653,2025-09-17,5,80.94,0,404.7
18261,54,INV-006088,2025-09-17,4,174.33,0,697.32
18262,55,INV-006088,2025-09-17,10,34.23,20,273.84
18263,56,INV-006088,2025-09-17,9,30.53,0,274.77
18264,57,INV-004567,2025-09-17,7,58.13,0,406.91
18265,58,INV-006089,2025-09-17,5,118.92,0,594.6
18266,59,INV-004567,2025-09-17,4,142.68,5,542.18
18267,60,INV-009134,2025-09-17,6,159.78,0,958.68
18268,61,INV-004568,2025-09-17,3,48.59,10,131.19
18269,62,INV-009135,2025-09-17,8,164.5,0,1316.0
18270,63,INV-003655,2025-09-17,6,117.2,0,703.2
18271,64,INV-004568,2025-09-17,4,122.76,10,441.94
18272,65,INV-009137,2025-09-17,9,89.76,0,807.84
18273,66,INV-003655,2025-09-17,7,97.39,0,681.73
18274,67,INV-003655,2025-09-17,4,72.81,0,291.24
18275,68,INV-004569,2025-09-17,5,58.49,5,277.83
18276,69,INV-003656,2025-09-17,4,47.79,0,191.16
18277,70,INV-003656,2025-09-17,3,24.25,0,72.75
18278,1,INV-006093,2025-09-18,20,32.02,0,640.4
18279,2,INV-009140,2025-09-18,21,28.22,0,592.62
